State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,12/01/2024,2000,2200,2200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,24/01/2024,2000,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,24/02/2024,1600,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,02/03/2024,1800,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,08/03/2024,2000,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,11/03/2024,2000,2200,2200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,15/03/2024,1500,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,02/04/2024,1800,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,05/04/2024,2000,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,10/04/2024,2000,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,12/04/2024,2000,2200,2200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,23/04/2024,1500,2200,2200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,30/04/2024,1700,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,06/01/2025,2800,3000,3000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,14/01/2025,2500,2800,2800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,15/01/2025,2500,2800,2800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,21/01/2025,2000,2800,2800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,22/01/2025,2500,2800,2800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,27/01/2025,2000,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,16/09/2024,4500,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,19/09/2024,4500,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,20/09/2024,4000,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,11/09/2024,4000,4200,4200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,05/03/2025,2400,3000,3000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,12/03/2025,2000,3000,3000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,20/03/2025,2000,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,27/03/2025,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,04/10/2024,4200,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,02/10/2024,4500,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,17/10/2024,2400,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,14/10/2024,4000,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,12/10/2024,5000,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,28/10/2024,3000,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,19/12/2024,3000,4000,4000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,30/12/2024,2000,2200,2200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,13/01/2023,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,17/01/2023,1500,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,19/01/2023,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,20/01/2023,1500,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,26/01/2023,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,10/02/2023,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,17/02/2023,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,18/02/2023,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,13/03/2023,1000,1500,1500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,24/03/2023,1200,1500,1500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,28/03/2023,1000,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,07/04/2023,1000,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,13/04/2023,1200,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,14/04/2023,1200,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,20/04/2023,1200,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,22/04/2023,600,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,24/04/2023,1000,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,28/04/2023,1000,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,29/04/2023,1200,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,09/05/2023,1000,1400,1400,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,17/05/2023,1000,1500,1500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,31/05/2023,1100,1600,1600,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,12/06/2023,1000,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,13/06/2023,1200,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,16/06/2023,1200,1500,1500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,22/06/2023,1000,1500,1500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,03/07/2023,1450,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,05/07/2023,1400,1700,1700,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,01/08/2023,1800,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,05/08/2023,1800,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,17/08/2023,2500,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,19/08/2023,2500,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,30/08/2023,2500,2700,2700,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,26/09/2023,2500,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,04/10/2023,2500,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,19/10/2023,2200,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,24/10/2023,2500,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,27/10/2023,3000,4000,4000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,15/11/2023,3500,4000,4000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,17/11/2023,4000,4000,4000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,18/11/2023,4000,4000,4000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,27/11/2023,4000,4000,4000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,19/12/2023,2200,3000,3000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,26/12/2023,2000,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,30/12/2023,2000,2200,2200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,11/11/2024,2000,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,20/11/2024,3500,4200,4200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,25/11/2024,3500,3800,3800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,27/11/2024,3000,4000,4000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,03/02/2025,2500,2600,2600,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,08/02/2025,2500,2600,2600,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,10/02/2025,2000,2600,2600,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,11/02/2025,2500,2600,2600,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,13/02/2025,2500,2800,2800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,15/02/2025,2500,2800,2800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,18/02/2025,3000,3500,3500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,19/02/2025,3000,3500,3500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,22/02/2025,3000,3500,3500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,26/02/2025,2400,3500,3500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,28/02/2025,2800,3500,3500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,05/06/2025,1000,1200,1200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,10/06/2025,1000,1200,1200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,13/06/2025,1000,1200,1200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,02/06/2025,1000,1400,1400,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,11/06/2025,1000,1400,1400,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,18/06/2025,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,18/07/2025,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,22/07/2025,1500,1700,1700,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,05/07/2025,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,07/07/2025,1500,1700,1700,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,11/07/2025,1500,1700,1700,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,14/07/2025,1500,1700,1700,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,19/07/2025,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,29/07/2025,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,09/04/2025,1500,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,16/04/2025,1500,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,28/04/2025,1500,1500,1500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,16/05/2025,1000,1500,1500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,26/05/2025,1200,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,04/09/2025,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,06/09/2025,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,13/09/2025,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,15/09/2025,1800,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,16/09/2025,1800,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,19/09/2025,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,20/09/2025,1400,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,23/09/2025,1400,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,24/09/2025,1400,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,27/09/2025,1400,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,29/09/2025,1400,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,03/11/2025,1300,1700,1700,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,06/10/2025,1500,1600,1600,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,13/10/2025,1500,1600,1600,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,16/10/2025,1500,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,18/10/2025,1500,1600,1600,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,27/10/2025,1200,1500,1500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,28/10/2025,1200,1700,1700,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,31/10/2025,1200,1500,1500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,29/08/2025,1500,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,07/08/2025,1500,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,13/08/2025,1500,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,04/02/2025,2500,2600,2600,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,05/02/2025,2000,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,07/02/2025,2500,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,12/02/2025,2500,2800,2800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,25/02/2025,2400,3500,3500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,01/01/2025,2000,2200,2200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,20/01/2025,2500,2800,2800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,30/10/2024,4500,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,29/10/2024,4500,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,23/10/2024,4500,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,07/10/2024,4000,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,08/10/2024,4500,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,26/10/2024,4000,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,19/10/2024,4800,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,10/10/2024,4500,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,09/08/2024,3000,3000,3000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,12/08/2024,3000,3000,3000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,24/08/2024,4000,4000,4000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,27/08/2024,4000,4000,4000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,07/08/2024,3000,3000,3000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,16/08/2024,3000,3000,3000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,20/08/2024,3000,3500,3500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,09/12/2024,3500,4000,4000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,12/12/2024,3000,4000,4000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,21/12/2024,3000,4000,4000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,25/12/2024,2000,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,23/11/2024,3600,4000,4000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,30/11/2024,3500,4200,4200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,02/09/2024,4000,4200,4200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,03/09/2024,3900,4300,4300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,04/09/2024,4000,4500,4500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,05/09/2024,4000,4500,4500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,06/09/2024,4000,4500,4500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,10/09/2024,4000,4500,4500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,17/09/2024,4200,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,26/09/2024,4500,4800,4800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,30/09/2024,5000,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,01/01/2024,2000,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,17/01/2024,2000,2200,2200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,18/01/2024,2000,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,03/02/2024,1600,2200,2200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,08/02/2024,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,16/02/2024,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,20/02/2024,1500,1600,1600,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,22/02/2024,1800,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,26/02/2024,1900,2100,2100,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,27/02/2024,2000,2200,2200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,01/03/2024,2000,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,14/03/2024,1800,2400,2400,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,28/03/2024,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,04/04/2024,2000,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,13/04/2024,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,15/04/2024,1600,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,02/05/2024,1800,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,18/05/2024,1500,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,27/05/2024,1500,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,06/05/2024,1500,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,11/05/2024,1800,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,24/05/2024,1500,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,29/05/2024,1800,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,08/06/2024,2000,2400,2400,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,11/06/2024,2500,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,18/06/2024,2500,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,21/06/2024,2500,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,22/06/2024,2500,3000,3000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,04/07/2024,3000,3200,3200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,09/07/2024,3000,3200,3200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,10/07/2024,2800,3500,3500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,13/07/2024,3200,3200,3200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,18/07/2024,3000,3200,3200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,25/07/2024,3000,3300,3300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,03/04/2025,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,07/04/2025,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,15/04/2025,1500,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,21/04/2025,1000,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,23/04/2025,1200,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,25/04/2025,1200,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,14/01/2023,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,31/01/2023,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,07/02/2023,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,11/02/2023,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,13/02/2023,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,20/02/2023,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,28/02/2023,1000,1500,1500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,01/03/2023,1200,1500,1500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,02/03/2023,1200,1200,1200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,07/03/2023,1200,1200,1200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,10/03/2023,1200,1200,1200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,20/03/2023,1000,1200,1200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,21/03/2023,1200,1500,1500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,22/03/2023,1000,1200,1200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,25/03/2023,1000,1200,1200,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,11/04/2023,1000,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,15/04/2023,1200,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,17/04/2023,1000,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,18/04/2023,1000,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,23/05/2023,551,1500,1000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,24/05/2023,1000,1400,1400,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,27/05/2023,1000,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,30/05/2023,1000,1400,1400,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,01/06/2023,1000,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,03/06/2023,1000,1300,1300,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,17/06/2023,1200,1500,1500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,27/06/2023,1200,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,30/06/2023,1500,1600,1600,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,04/07/2023,1200,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,06/07/2023,1500,1700,1700,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,08/07/2023,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,12/07/2023,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,15/07/2023,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,18/07/2023,1500,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,21/07/2023,1600,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,22/07/2023,1500,1600,1600,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,25/07/2023,1500,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,28/07/2023,1800,2000,2000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,08/08/2023,1800,1800,1800,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,11/08/2023,2000,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,26/08/2023,2500,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,29/08/2023,2500,2700,2700,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,31/08/2023,2500,2700,2700,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,02/09/2023,2500,2700,2700,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,07/09/2023,2000,2700,2700,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,14/09/2023,2500,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,18/09/2023,2000,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,19/09/2023,2500,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,22/09/2023,2100,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,25/09/2023,2500,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,30/09/2023,2500,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,06/10/2023,2000,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,16/10/2023,2200,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,21/10/2023,2000,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,26/10/2023,2500,2500,2500,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,31/10/2023,2500,5000,5000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,06/11/2023,4000,4000,4000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,10/11/2023,3000,4000,4000,23
Haryana,Karnal,Gharaunda,Onion,Other,FAQ,13/11/2023,3500,4000,4000,23
